timestamp,message,category,source
2026-02-13T17:15:04.815747,TRACE: Timer triggered for scheduled task,noise,log-source-5
2026-01-30T09:05:04.793873,INFO: New connection established from 198.51.100.17,routine,log-source-6
2026-02-17T09:43:04.814492,DEBUG: Cache hit for key session:abc,noise,log-source-3
2026-01-28T18:55:04.807036,INFO: User root logged in successfully from 203.0.113.42,routine,log-source-1
2026-02-14T11:02:04.809521,DEBUG: Prometheus scrape completed,noise,log-source-3
2026-02-17T06:11:04.791521,NOTICE: Password changed for user root,routine,log-source-5
2026-01-26T12:50:04.808095,DEBUG: Health check endpoint called - status OK,noise,log-source-8
2026-02-03T10:54:04.799451,NOTICE: Password changed for user root,routine,log-source-8
2026-01-19T13:24:04.804817,DEBUG: Request processed in 250ms,routine,log-source-8
2026-01-31T19:19:04.801820,INFO: New connection established from 10.0.0.50,routine,log-source-4
2026-01-27T17:32:04.802615,NOTICE: Password changed for user backup_user,routine,log-source-2
2026-01-26T14:13:04.803259,NOTICE: System update applied successfully,routine,log-source-4
2026-01-31T06:29:04.800256,NOTICE: Password changed for user svc_account,routine,log-source-4
2026-01-21T15:04:04.807708,TRACE: Connection pool status: 50 active,noise,log-source-7
2026-01-29T01:40:04.790286,"ALERT: Port scan detected from 192.168.1.100 on ports 3306,5432",suspicious,log-source-7
2026-02-03T22:32:04.799894,NOTICE: System update applied successfully,routine,log-source-2
2026-02-15T09:06:04.805696,DEBUG: Request processed in 250ms,routine,log-source-6
2026-01-20T01:05:04.795622,INFO: User root logged out,routine,log-source-2
2026-01-27T17:32:04.817712,TRACE: Connection pool status: 5 active,noise,log-source-4
2026-02-08T14:57:04.792208,INFO: Service elasticsearch started successfully on web-server-01,routine,log-source-8
2026-02-08T04:38:04.796147,NOTICE: Password changed for user jsmith,routine,log-source-3
2026-02-15T21:37:04.811193,DEBUG: Metrics exported to localhost:8080,noise,log-source-8
2026-02-07T04:23:04.796999,NOTICE: Configuration updated for nginx,routine,log-source-2
2026-02-10T16:48:04.815732,DEBUG: Metrics exported to grafana:3000,noise,log-source-7
2026-02-04T18:34:04.795625,INFO: Service mysql started successfully on web-server-01,routine,log-source-8
2026-01-22T13:59:04.790068,WARNING: Unusual outbound traffic to 192.168.1.100:443,suspicious,log-source-10
2026-01-22T18:20:04.798180,NOTICE: Configuration updated for elasticsearch,routine,log-source-10
2026-02-14T23:31:04.791124,WARNING: Suspicious PowerShell execution on workstation-42,suspicious,log-source-10
2026-02-08T16:11:04.818228,DEBUG: Cache hit for key user:123,noise,log-source-3
2026-02-06T13:15:04.818921,TRACE: Telemetry data sent,noise,log-source-5
2026-02-08T00:39:04.811351,TRACE: Telemetry data sent,noise,log-source-5
2026-02-05T10:37:04.793010,INFO: Service mysql started successfully on jumpbox,routine,log-source-3
2026-01-31T07:21:04.798404,INFO: Backup completed successfully - 100MB archived,routine,log-source-5
2026-02-06T22:24:04.793948,INFO: User admin logged in successfully from 198.51.100.17,routine,log-source-8
2026-02-06T05:01:04.796969,NOTICE: Configuration updated for nginx,routine,log-source-6
2026-01-19T07:01:04.815194,DEBUG: Metrics exported to localhost:8080,noise,log-source-7
2026-02-07T03:30:04.819216,TRACE: Connection pool status: 15 active,noise,log-source-6
2026-01-24T08:57:04.817108,TRACE: Connection pool status: 50 active,noise,log-source-10
2026-02-02T03:43:04.818893,TRACE: Telemetry data sent,noise,log-source-4
2026-02-02T23:03:04.791109,NOTICE: Unauthorized access attempt to /etc/passwd,suspicious,log-source-6
2026-01-22T00:22:04.816114,TRACE: Timer triggered for scheduled task,noise,log-source-8
2026-02-08T23:48:04.800235,INFO: New connection established from 203.0.113.42,routine,log-source-6
2026-01-19T12:01:04.811701,TRACE: Timer triggered for scheduled task,noise,log-source-3
2026-02-15T11:53:04.814950,DEBUG: Prometheus scrape completed,noise,log-source-1
2026-01-24T21:55:04.806676,NOTICE: Password changed for user backup_user,routine,log-source-10
2026-02-10T06:38:04.808984,DEBUG: Health check endpoint called - status OK,noise,log-source-10
2026-01-22T04:35:04.817987,TRACE: Keep-alive ping from 192.168.1.100,noise,log-source-10
2026-02-08T07:25:04.813845,TRACE: Timer triggered for scheduled task,noise,log-source-8
2026-02-06T15:42:04.803665,INFO: Backup completed successfully - 500MB archived,routine,log-source-10
2026-02-16T10:37:04.814268,TRACE: Telemetry data sent,noise,log-source-8
2026-02-13T08:17:04.789516,NOTICE: Failed authentication from unusual location Russia,suspicious,log-source-9
2026-01-29T12:40:04.793749,NOTICE: Configuration updated for elasticsearch,routine,log-source-5
2026-01-25T19:04:04.807667,TRACE: Keep-alive ping from 198.51.100.17,noise,log-source-5
2026-02-11T16:35:04.810514,TRACE: Timer triggered for scheduled task,noise,log-source-2
2026-01-30T00:14:04.809359,TRACE: Connection pool status: 15 active,noise,log-source-2
2026-02-08T15:42:04.793000,INFO: User svc_account logged out,routine,log-source-1
2026-01-21T03:18:04.803577,INFO: New connection established from 198.51.100.17,routine,log-source-7
2026-02-11T19:30:04.815197,DEBUG: Metrics exported to localhost:8080,noise,log-source-2
2026-01-24T08:33:04.812539,DEBUG: Health check endpoint called - status OK,noise,log-source-10
2026-02-15T00:45:04.804371,INFO: User admin logged out,routine,log-source-2
2026-02-04T14:53:04.791457,INFO: User jsmith logged out,routine,log-source-10
2026-02-02T08:19:04.813335,DEBUG: Prometheus scrape completed,noise,log-source-1
2026-01-26T05:52:04.804585,DEBUG: Request processed in 5ms,routine,log-source-5
2026-01-24T13:46:04.805808,NOTICE: System update applied successfully,routine,log-source-7
2026-01-21T14:39:04.814562,DEBUG: GC completed in 5ms,noise,log-source-7
2026-02-18T02:43:04.789490,NOTICE: Unauthorized access attempt to database.users,suspicious,log-source-1
2026-02-17T04:47:04.807479,TRACE: Heartbeat received from app-node-03,noise,log-source-1
2026-01-19T05:07:04.811756,TRACE: Keep-alive ping from 198.51.100.17,noise,log-source-4
2026-02-08T22:35:04.808777,DEBUG: Health check endpoint called - status OK,noise,log-source-6
2026-01-20T17:42:04.819160,DEBUG: Prometheus scrape completed,noise,log-source-5
2026-02-11T08:28:04.802306,INFO: User root logged out,routine,log-source-5
2026-02-14T11:05:04.788221,WARNING: Unusual outbound traffic to 172.16.0.25:8080,suspicious,log-source-9
2026-02-16T12:16:04.817315,DEBUG: Metrics exported to localhost:8080,noise,log-source-10
2026-02-02T10:30:04.818948,TRACE: Telemetry data sent,noise,log-source-8
2026-02-06T05:18:04.813842,TRACE: Heartbeat received from web-server-01,noise,log-source-9
2026-01-28T17:01:04.803164,DEBUG: Request processed in 15ms,routine,log-source-9
2026-01-31T09:58:04.795776,INFO: User backup_user logged in successfully from 203.0.113.42,routine,log-source-6
2026-02-08T01:20:04.817419,TRACE: Telemetry data sent,noise,log-source-2
2026-01-30T23:15:04.808306,TRACE: Timer triggered for scheduled task,noise,log-source-4
2026-01-23T21:58:04.791799,NOTICE: System update applied successfully,routine,log-source-6
2026-02-01T02:20:04.806645,NOTICE: System update applied successfully,routine,log-source-1
2026-02-15T02:39:04.792102,INFO: Backup completed successfully - 100MB archived,routine,log-source-5
2026-01-26T14:02:04.798092,INFO: Backup completed successfully - 500MB archived,routine,log-source-7
2026-02-08T18:57:04.797239,INFO: User root logged out,routine,log-source-5
2026-01-28T22:16:04.810485,DEBUG: Cache hit for key session:abc,noise,log-source-4
2026-02-11T02:16:04.785672,NOTICE: Failed authentication from unusual location China,suspicious,log-source-1
2026-02-14T09:46:04.804342,NOTICE: Configuration updated for redis,routine,log-source-7
2026-02-11T17:46:04.789850,WARNING: Unusual network activity from app-node-03 to port 8080,suspicious,log-source-8
2026-01-19T16:26:04.807030,INFO: Service kafka started successfully on workstation-42,routine,log-source-7
2026-01-24T16:55:04.793356,DEBUG: Request processed in 250ms,routine,log-source-6
2026-01-19T07:30:04.813711,TRACE: Heartbeat received from web-server-01,noise,log-source-6
2026-01-22T02:43:04.804993,NOTICE: Password changed for user backup_user,routine,log-source-10
2026-02-08T03:00:04.798244,DEBUG: Session created for user backup_user,routine,log-source-8
2026-01-31T03:12:04.812120,TRACE: Connection pool status: 100 active,noise,log-source-7
2026-01-29T05:14:04.785195,WARNING: Permission denied for admin on admin_panel,suspicious,log-source-7
2026-01-27T19:35:04.814877,DEBUG: Metrics exported to grafana:3000,noise,log-source-9
2026-01-20T10:09:04.795572,NOTICE: System update applied successfully,routine,log-source-8
2026-01-28T09:30:04.814643,TRACE: Telemetry data sent,noise,log-source-10
2026-01-20T00:10:04.803601,INFO: User svc_account logged out,routine,log-source-10
2026-01-26T16:14:04.820167,TRACE: Keep-alive ping from 192.168.1.100,noise,log-source-6
2026-02-05T03:38:04.792631,DEBUG: Request processed in 50ms,routine,log-source-9
2026-02-02T21:27:04.794491,INFO: Backup completed successfully - 1024MB archived,routine,log-source-10
2026-01-28T05:19:04.813282,TRACE: Timer triggered for scheduled task,noise,log-source-7
2026-01-28T13:05:04.810190,TRACE: Telemetry data sent,noise,log-source-9
2026-02-12T13:16:04.807345,DEBUG: Health check endpoint called - status OK,noise,log-source-9
2026-02-09T01:14:04.818890,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-01-28T05:40:04.819837,TRACE: Connection pool status: 100 active,noise,log-source-3
2026-02-12T12:45:04.807931,DEBUG: Metrics exported to localhost:8080,noise,log-source-5
2026-02-06T22:07:04.814623,DEBUG: GC completed in 250ms,noise,log-source-10
2026-02-15T08:55:04.812008,DEBUG: Prometheus scrape completed,noise,log-source-3
2026-01-20T00:27:04.819058,DEBUG: Prometheus scrape completed,noise,log-source-3
2026-02-15T17:39:04.807793,DEBUG: Health check endpoint called - status OK,noise,log-source-9
2026-02-01T11:54:04.814501,DEBUG: Health check endpoint called - status OK,noise,log-source-9
2026-01-24T22:08:04.816369,DEBUG: Health check endpoint called - status OK,noise,log-source-8
2026-01-21T01:26:04.789385,WARNING: Failed login attempt for user admin from 198.51.100.17,suspicious,log-source-10
2026-01-31T09:30:04.791825,INFO: User backup_user logged in successfully from 192.168.1.100,routine,log-source-6
2026-02-05T09:50:04.807361,DEBUG: Health check endpoint called - status OK,noise,log-source-7
2026-01-26T02:40:04.798760,INFO: Backup completed successfully - 1024MB archived,routine,log-source-8
2026-02-15T20:47:04.789942,NOTICE: Access denied for svc_account accessing /tmp/payload.exe,suspicious,log-source-2
2026-01-28T23:58:04.809594,DEBUG: Metrics exported to grafana:3000,noise,log-source-3
2026-02-16T09:51:04.787628,WARNING: Unusual outbound traffic to 192.168.1.100:22,suspicious,log-source-5
2026-01-22T17:55:04.808257,DEBUG: GC completed in 5ms,noise,log-source-1
2026-02-04T03:23:04.808241,DEBUG: Prometheus scrape completed,noise,log-source-10
2026-01-20T03:05:04.807093,INFO: User admin logged out,routine,log-source-9
2026-02-02T04:59:04.796112,DEBUG: Session created for user root,routine,log-source-9
2026-02-16T21:38:04.801326,INFO: Backup completed successfully - 100MB archived,routine,log-source-5
2026-02-07T19:48:04.796246,NOTICE: Password changed for user root,routine,log-source-1
2026-02-17T23:01:04.815407,TRACE: Connection pool status: 50 active,noise,log-source-8
2026-01-23T06:51:04.814582,DEBUG: Cache hit for key cache:data,noise,log-source-3
2026-02-12T18:12:04.811301,TRACE: Heartbeat received from app-node-03,noise,log-source-6
2026-01-23T09:01:04.805518,NOTICE: Configuration updated for mysql,routine,log-source-7
2026-01-29T09:01:04.818934,TRACE: Keep-alive ping from 172.16.0.25,noise,log-source-5
2026-01-21T01:58:04.811292,DEBUG: Prometheus scrape completed,noise,log-source-10
2026-02-01T06:24:04.805606,INFO: User jsmith logged out,routine,log-source-7
2026-01-29T19:06:04.808278,DEBUG: GC completed in 250ms,noise,log-source-7
2026-01-30T17:37:04.817950,DEBUG: Health check endpoint called - status OK,noise,log-source-8
2026-01-22T10:53:04.806831,INFO: Backup completed successfully - 500MB archived,routine,log-source-7
2026-02-09T16:05:04.797684,INFO: New connection established from 203.0.113.42,routine,log-source-10
2026-02-16T10:53:04.816230,TRACE: Telemetry data sent,noise,log-source-10
2026-02-08T16:53:04.793583,INFO: Service mysql started successfully on db-master,routine,log-source-7
2026-02-13T16:54:04.809518,TRACE: Connection pool status: 5 active,noise,log-source-3
2026-02-01T07:11:04.814324,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-01-19T05:07:04.794206,INFO: New connection established from 192.168.1.100,routine,log-source-5
2026-02-07T13:09:04.817617,DEBUG: GC completed in 100ms,noise,log-source-4
2026-01-30T23:56:04.803860,INFO: Service mysql started successfully on jumpbox,routine,log-source-7
2026-02-12T20:06:04.809970,TRACE: Connection pool status: 5 active,noise,log-source-5
2026-01-30T05:02:04.811586,DEBUG: Health check endpoint called - status OK,noise,log-source-5
2026-01-20T17:46:04.791187,INFO: Service mysql started successfully on app-node-03,routine,log-source-10
2026-02-02T22:14:04.795337,INFO: User admin logged in successfully from 203.0.113.42,routine,log-source-10
2026-02-05T20:59:04.796092,NOTICE: System update applied successfully,routine,log-source-2
2026-02-15T09:03:04.813237,DEBUG: Metrics exported to prometheus:9090,noise,log-source-2
2026-01-19T02:42:04.818815,TRACE: Timer triggered for scheduled task,noise,log-source-2
2026-01-22T18:53:04.800888,NOTICE: Configuration updated for kafka,routine,log-source-2
2026-02-12T14:29:04.819981,TRACE: Telemetry data sent,noise,log-source-7
2026-02-05T19:43:04.799601,INFO: User admin logged in successfully from 198.51.100.17,routine,log-source-10
2026-02-16T23:21:04.812621,TRACE: Connection pool status: 100 active,noise,log-source-3
2026-01-23T12:45:04.794810,NOTICE: System update applied successfully,routine,log-source-6
2026-02-12T02:29:04.793467,INFO: Service nginx started successfully on jumpbox,routine,log-source-10
2026-01-19T14:13:04.793982,INFO: User jsmith logged in successfully from 198.51.100.17,routine,log-source-8
2026-02-11T20:48:04.811498,DEBUG: Metrics exported to grafana:3000,noise,log-source-5
2026-01-26T18:39:04.804464,INFO: New connection established from 203.0.113.42,routine,log-source-5
2026-01-29T13:33:04.790946,NOTICE: Unauthorized access attempt to database.users,suspicious,log-source-9
2026-02-12T23:17:04.799804,DEBUG: Request processed in 250ms,routine,log-source-5
2026-02-14T16:28:04.805109,NOTICE: System update applied successfully,routine,log-source-10
2026-02-02T09:54:04.803719,INFO: User root logged in successfully from 10.0.0.50,routine,log-source-6
2026-01-20T03:20:04.811126,DEBUG: Metrics exported to localhost:8080,noise,log-source-8
2026-01-28T00:23:04.817941,DEBUG: Prometheus scrape completed,noise,log-source-2
2026-01-24T05:45:04.801689,INFO: Service redis started successfully on jumpbox,routine,log-source-8
2026-01-20T00:35:04.791195,INFO: Service redis started successfully on app-node-03,routine,log-source-8
